,ABMAG,DEC,DITHER,IDX,RA,SOURCE,THETA,VEL
2507,22.9567754561,-21.5115609544,4,2507,7.98453410738,626,125.40067818,0.305766667924
2511,25.3108026926,-21.2978724361,4,2511,7.91231276995,627,237.068863051,1.52102523527
2515,20.3006968781,-21.6879473786,4,2515,7.89653177839,628,117.690750917,0.321927146638
2519,22.9891388428,-21.53918399,4,2519,8.22098176377,629,327.173491419,0.358242461115
2523,22.5156252006,-21.5466386674,4,2523,7.94371717581,630,142.089375784,0.194615121451
2527,24.0925853623,-21.3690868386,4,2527,8.04503449494,631,278.750459967,1.44097019012
2531,23.7201704974,-21.262307816,4,2531,8.04398816791,632,66.2436395015,0.141172430069
2535,23.6095333962,-21.459759764,4,2535,7.948736342,633,85.7709829814,0.0122227786835
2539,23.0606828635,-21.276403877,4,2539,8.36469777167,634,52.6541922561,7.99693797043
2543,23.1388453093,-21.4890390253,4,2543,8.37864370961,635,246.883406524,0.517144657353
2547,20.575369904,-21.4491047591,4,2547,8.342231475,636,268.46324159,1.19688328715
2551,22.7944088834,-21.5394614922,4,2551,8.2880926713,637,284.207515193,0.0416556915785
2555,21.6089731802,-21.6019402378,4,2555,7.92314906672,638,359.681526543,1.71026325335
2559,22.3196186008,-21.2547471351,4,2559,8.24849912363,639,177.259701924,0.0795849216165
2563,23.4597378823,-21.3988243033,4,2563,8.11795371113,640,244.461616694,0.0137544885545
2567,24.7063524219,-21.5658881481,4,2567,7.9657394097,641,155.883246089,0.0105552882491
2571,24.1579480122,-21.4305657238,4,2571,8.21336221855,642,88.2597120362,0.274991158086
2575,21.4593867227,-21.4976009382,4,2575,7.90460067464,643,237.470789727,0.121632826756
2579,25.2046177353,-21.6815631801,4,2579,8.26675797128,644,99.5546633249,0.0584717858683
2583,23.2955400673,-21.3561953718,4,2583,8.33281537726,645,245.847230781,19.7375041151
2587,20.9603748828,-21.2660546181,4,2587,7.89521359683,646,331.850841708,0.105286185311
2591,23.8182227354,-21.3956397943,4,2591,8.05371047259,647,244.105588264,0.0310945361535
2595,25.2798205976,-21.625384447,4,2595,8.30493095116,648,48.155525932,4.04539217573
2599,23.5217263283,-21.4894873922,4,2599,7.9461692812,649,99.5849682169,3.06262173759
2603,25.0616868446,-21.5985084322,4,2603,7.90281693058,650,326.286250734,2.22029757754
2607,25.1215160875,-21.615378021,4,2607,8.2970963245,651,261.557244461,2.15721807569
2611,25.1654172007,-21.5538984215,4,2611,8.01797202769,652,343.613857061,14.4439866215
2615,20.5094247543,-21.2547500224,4,2615,8.01329812836,653,244.540183507,11.9087425049
2619,22.1434426039,-21.278469545,4,2619,7.96898344785,654,169.659450509,0.540135439374
2623,21.2548897872,-21.3031628414,4,2623,8.02803295968,655,76.1747541071,0.0821455181748
2627,25.9002222142,-21.235965153,4,2627,8.10403302064,656,179.981496558,1.26844661971
2631,24.0312964562,-21.6458297231,4,2631,8.01944576658,657,45.7888615997,1.32618746645
2635,25.4594653412,-21.5905369053,4,2635,8.07353692711,658,334.147596969,0.277420047085
2639,23.3363536704,-21.6765640754,4,2639,8.06647382455,659,43.6633654141,9.93881937382
2643,21.5928601856,-21.6913465305,4,2643,8.05346354939,660,114.904806377,28.558219323
2647,20.6567628207,-21.3793937012,4,2647,8.04168321239,661,97.8529628553,0.011138071018
2651,22.7220142404,-21.4956749237,4,2651,8.04752570868,662,120.84079403,0.291353151679
2655,23.6724401426,-21.4142762045,4,2655,8.02627449203,663,68.5180557345,12.4926135681
2659,24.162190766,-21.2645909348,4,2659,8.34017452845,664,88.4686577946,4.01038906805
2663,25.8716145903,-21.5566763848,4,2663,8.37350468644,665,39.0455672453,0.0891509227314
2667,20.6315644329,-21.5777004983,4,2667,8.33835145309,666,324.123876207,0.0105904101994
2671,22.5316962427,-21.2891285009,4,2671,8.0767977928,667,53.5606703326,1.06131651919
2675,25.4853988794,-21.6860242578,4,2675,8.21499734715,668,61.2109708948,7.01281803189
2679,23.1299522056,-21.2377483604,4,2679,8.04495764172,669,224.028184927,4.17983736579
2683,24.0857012073,-21.524751642,4,2683,8.29262425353,670,143.503626404,11.5679053609
2687,25.0920017918,-21.6832921511,4,2687,8.29238670499,671,274.504073957,0.0128676406151
2691,23.0492029822,-21.5915690497,4,2691,8.28719531739,672,194.918944095,0.0551191847818
2695,24.9554982716,-21.6595228894,4,2695,7.94576258657,673,37.8992439434,0.224541913879
2699,21.2940362959,-21.27760201,4,2699,8.29580166534,674,72.1478901146,0.0333107091862
2703,24.2334858311,-21.6722079844,4,2703,8.27977946104,675,81.8602752813,0.0915401195619
2707,21.9950989954,-21.6677660853,4,2707,8.33407544661,676,74.4529952415,22.5549779004
2711,24.816941393,-21.3924978604,4,2711,8.05034633274,677,178.942095715,3.40326686086
2715,22.0902638203,-21.5897262016,4,2715,7.94205266759,678,106.138608793,21.6735889084
2719,24.1892539239,-21.5327879233,4,2719,7.97053400568,679,217.467342992,0.450805613833
2723,24.9559651962,-21.3068466638,4,2723,8.22639265105,680,265.220569585,0.0250308035325
2727,25.0511316389,-21.4872819163,4,2727,8.2470746019,681,91.4569020877,0.0533932371512
2731,21.4885556492,-21.3354076107,4,2731,8.00837835992,682,202.293502091,1.01596515176
2735,25.9727080773,-21.559092924,4,2735,8.29286832573,683,323.802408499,0.0470424146363
2739,20.0256586612,-21.6329608876,4,2739,8.35287146387,684,21.9073231103,15.8012674027
2743,22.4415950269,-21.6659769311,4,2743,8.3823592493,685,10.9088798681,0.193782010182
2747,21.979896441,-21.2781485182,4,2747,8.38383490139,686,150.618050851,21.1864939589
2751,25.7257591137,-21.6382275073,4,2751,8.14784453618,687,99.2231704343,2.88510868742
2755,23.3930942933,-21.6607275023,4,2755,8.24004232272,688,87.3244784017,0.0142055902697
2759,24.4637642251,-21.6179431202,4,2759,7.92818133432,689,91.5918307039,13.8980845037
2763,22.1754145264,-21.4395784282,4,2763,8.3402955593,690,231.102603851,1.72557046375
2767,21.1153724566,-21.3552605486,4,2767,8.29821483889,691,21.2552752067,6.01408087079
2771,20.1596904021,-21.4534855432,4,2771,8.06595025486,692,188.473859202,14.2539207344
2775,20.7785157236,-21.3896016909,4,2775,8.3778942357,693,341.716983853,0.175685926764
2779,22.0590786479,-21.4513733389,4,2779,8.08292095948,694,159.427257064,0.303179056487
2783,24.3651561172,-21.3275697889,4,2783,7.89834045267,695,46.1827595762,1.34073506789
2787,22.7761474262,-21.3982333978,4,2787,7.899339624,696,339.690437121,0.0100607526402
2791,24.206478909,-21.6123328306,4,2791,8.16076601094,697,192.712036885,5.26243762656
2795,23.4824510697,-21.527189126,4,2795,8.11137044646,698,92.4083060637,18.994583889
2799,22.0457106455,-21.1961019944,4,2799,7.90503538856,699,73.2303143328,29.8223130853
2803,22.9233861247,-21.4740755309,4,2803,8.0739947212,700,95.6486227974,6.30195023785
2807,22.9816523749,-21.3600431571,4,2807,8.09926687934,701,126.191041335,5.95716922078
2811,21.0215531651,-21.6135894771,4,2811,8.09304701796,702,29.5361097621,1.56147640083
2815,23.0489150552,-21.3656035017,4,2815,8.38507724465,703,221.552286803,20.8437201768
2819,25.5430670212,-21.3510327005,4,2819,7.96834012915,704,274.400886124,0.12527501806
2823,23.6951306096,-21.6199151783,4,2823,8.10848178566,705,284.328570191,0.0371060592452
2827,24.982605586,-21.2348863042,4,2827,8.0245679569,706,264.377497464,22.0381558078
2831,25.7091689106,-21.5028400619,4,2831,8.37450315299,707,22.4068678069,0.0912895879173
2835,20.0281893554,-21.5269402958,4,2835,8.18488406709,708,196.737121319,0.0840972507926
2839,23.9655582626,-21.3608728856,4,2839,8.24275390966,709,13.5727389828,2.67617854701
2843,22.3057685578,-21.239897098,4,2843,8.21497765892,710,319.775356672,0.0480771507067
2847,25.4234791473,-21.2808805539,4,2847,8.26767291754,711,175.027409991,0.121035471424
2851,23.6515514845,-21.4200376616,4,2851,8.33307818079,712,291.715848003,4.48057572398
2855,22.1908958708,-21.6723549208,4,2855,8.01635736726,713,109.527387379,1.99075204367
2859,20.7077685809,-21.4570990008,4,2859,8.0039835026,714,247.91643558,0.140345166306
2863,20.2996510592,-21.3896222677,4,2863,8.19133494321,715,330.732646631,0.0635921957419
2867,24.3042123522,-21.275803878,4,2867,8.00443389939,716,121.784090225,27.2714274937
2871,25.6933783317,-21.5975039182,4,2871,8.25489816895,717,112.835642708,6.0364707535
2875,22.4002894119,-21.4672320257,4,2875,8.22186669286,718,213.577373888,0.627451211391
2879,21.6928983513,-21.3794291355,4,2879,8.00973016349,719,3.88934874508,0.365854202701
2883,20.4528781929,-21.3561887407,4,2883,7.98267611237,720,226.11293898,1.59743921961
2887,24.487370212,-21.6761292965,4,2887,8.04550723202,721,141.684271809,4.41927380013
2891,20.7163960645,-21.2620589524,4,2891,8.07363766665,722,358.006183611,1.86424809552
2895,23.3270516665,-21.6431733988,4,2895,8.1849647016,723,14.4431453549,0.0459712420993
2899,23.2436018457,-21.2729261156,4,2899,8.2697086582,724,11.4673896949,0.358323954734
2903,21.639527886,-21.2683868011,4,2903,8.05099977646,725,236.577439281,1.25535236538
2907,25.204038481,-21.3927673083,4,2907,8.14168888112,726,53.3258905495,4.46840716647
2911,22.6482192719,-21.4295138153,4,2911,8.18189726396,727,247.414658843,0.187292533726
2915,22.758044928,-21.5250258129,4,2915,8.02142583054,728,174.808622337,7.41152148314
2919,24.889345711,-21.5056395815,4,2919,8.24690347063,729,124.071507278,0.139522231753
2923,24.835742638,-21.239211311,4,2923,8.11859386012,730,170.339427258,0.166525685218
2927,22.4619059063,-21.3711065506,4,2927,8.21512007709,731,26.1297329416,0.0192568163494
2931,21.5960024926,-21.4675068751,4,2931,8.14133696879,732,88.0984064369,0.30252188249
2935,24.4202240873,-21.5206355304,4,2935,8.10567188745,733,186.514844475,0.0986600511466
2939,23.1757224553,-21.2038242816,4,2939,8.24887093086,734,269.492148689,5.46382781644
2943,24.2218537119,-21.2291435672,4,2943,7.89619243677,735,89.7680037348,11.6841006251
2947,25.785332141,-21.2379100314,4,2947,7.9296974705,736,171.153065873,1.79204277224
2951,24.5560478065,-21.2379225327,4,2951,8.17846972664,737,290.729687868,3.15089240488
2955,21.0943488509,-21.5219801442,4,2955,8.29844867737,738,347.738222445,6.59932008581
2959,22.7685089765,-21.2831362614,4,2959,8.17069909803,739,230.059899864,0.423304298904
2963,25.2470718984,-21.3558970696,4,2963,8.19166233256,740,211.956488695,0.619607253395
2967,21.5440103977,-21.2436165031,4,2967,7.99885278435,741,183.32040286,5.67005699896
2971,24.6880298491,-21.3322153429,4,2971,8.34976721237,742,152.349642617,0.0147083991018
2975,23.4406438464,-21.2834770297,4,2975,7.99274877029,743,255.753493816,0.0252779947463
2979,21.6933951184,-21.298418088,4,2979,8.2351686903,744,55.8551678621,7.01082574593
2983,24.3192666928,-21.4111137219,4,2983,8.07814182736,745,322.06040049,2.68057800006
2987,20.5265438519,-21.3517337932,4,2987,7.99576905484,746,301.508715894,0.0342146776303
2991,21.5364542386,-21.6613668621,4,2991,8.29906664075,747,149.942864869,6.50088207892
2995,21.3795324552,-21.5088582264,4,2995,7.94807293951,748,303.699491812,5.57588429723
2999,21.3796262052,-21.2966794483,4,2999,8.27821312099,749,29.8441797036,7.66152098972
3003,21.6429424694,-21.6545463731,4,3003,8.13191292632,750,290.649536621,4.27255434461
3007,21.6661142,-21.5349589397,4,3007,8.36485343096,751,248.383504453,0.0154677922907
3011,25.7831404657,-21.3865519463,4,3011,8.16492193603,752,76.9413992639,1.22119376555
3015,22.1520418776,-21.4749355505,4,3015,8.15221284469,753,267.777674535,0.0263898587698
3019,22.002262972,-21.6637573716,4,3019,8.32674567279,754,122.968682999,0.338132159447
3023,24.4048735691,-21.6112322008,4,3023,8.21047274191,755,131.729637542,17.0966172636
3027,22.7727499275,-21.3667993228,4,3027,8.05475812622,756,50.6601863521,0.886599689728
3031,22.9601233464,-21.4260586759,4,3031,7.89529192659,757,308.964271898,0.421186314478
3035,24.9791306612,-21.4057604147,4,3035,7.95854748069,758,265.787101358,0.0119751192681
3039,20.813042102,-21.2420154451,4,3039,8.27867012036,759,52.5562126564,22.7389809766
3043,23.1136623257,-21.233731492,4,3043,8.30640837716,760,237.771128409,0.92237671849
3047,20.2339039585,-21.5529664811,4,3047,8.22211303204,761,165.847044324,0.920941762198
3051,21.5215594164,-21.2575033068,4,3051,8.17767050342,762,165.748342856,0.437113771793
3055,21.4376613707,-21.4352011893,4,3055,8.34452776867,763,84.4532471215,12.3720365812
3059,22.2095253844,-21.3786611474,4,3059,8.24707658114,764,227.814577037,0.650798132911
3063,21.9812332332,-21.6495067207,4,3063,8.13086094812,765,206.872718078,0.393123610181
3067,21.8898418492,-21.499300886,4,3067,8.24363673197,766,226.393773429,0.332331782196
3071,25.9862737777,-21.2253581752,4,3071,8.20995037987,767,45.8827857801,1.49276746547
3075,23.459224127,-21.2302276222,4,3075,7.90236359011,768,122.694482198,0.773638598573
3079,22.2467060093,-21.4944341949,4,3079,8.28616976666,769,201.19845883,22.6669579784
3083,23.1426566146,-21.5769424313,4,3083,8.2631214378,770,213.458567569,0.249760577894
3087,25.5437799582,-21.2202354076,4,3087,8.08385769071,771,327.479143705,1.50835794222
3091,24.702887408,-21.4492369253,4,3091,8.18316265569,772,306.025713844,0.0144916941157
3095,22.8235417313,-21.2236065004,4,3095,8.00607495376,773,129.229588665,13.0958642896
3099,20.8918278468,-21.6821418614,4,3099,8.38481023377,774,24.2544961232,2.13826888836
3103,20.4382766178,-21.4029115542,4,3103,8.18438860882,775,200.084309125,0.0107174193901
3107,20.0138914122,-21.5588762299,4,3107,7.98935141285,776,137.452998483,1.00225067619
3111,25.4324736766,-21.6989203446,4,3111,8.38514466026,777,273.968703867,3.45825603351
3115,21.0051304109,-21.4558030418,4,3115,8.31650277768,778,154.328391122,0.209341395704
3119,24.4609206332,-21.2258722051,4,3119,8.06200338609,779,194.048531389,0.231883065989
3123,25.8713428,-21.4706353493,4,3123,8.21851647916,780,136.838055106,0.0218080467308
3127,23.499305313,-21.5932351414,4,3127,8.35653629689,781,315.792539343,0.0335303593647
3131,25.1230614432,-21.3514513939,4,3131,8.16963405167,782,275.621641689,3.8537165616
3135,24.9296906071,-21.2623055965,4,3135,8.19879945291,783,325.688542628,1.17702242634
3139,25.6498860553,-21.3200944182,4,3139,8.12448381758,784,108.079593299,0.136832210457
3143,24.4270829046,-21.5749362032,4,3143,8.38741504507,785,271.365776888,0.02675505403
3147,22.4595147179,-21.3098437911,4,3147,8.35877090999,786,27.0078619325,8.98924878198
3151,21.8478945814,-21.31111464,4,3151,7.90412475927,787,95.3249345467,0.125029813431
3155,23.1650470332,-21.4698368202,4,3155,8.11419219017,788,185.485477113,0.0169287685575
3159,21.9424456828,-21.3225482948,4,3159,8.06005877281,789,348.723551308,0.284324308521
3163,25.6687964064,-21.6817327087,4,3163,7.96789672363,790,314.045981543,0.0880720412846
3167,20.5228118228,-21.5972631579,4,3167,8.03782848422,791,282.95691892,0.10777628848
3171,21.1803517973,-21.508989623,4,3171,8.2489116782,792,276.008996486,10.7789365146
3175,22.4194890838,-21.2362288102,4,3175,8.13406432998,793,20.8419784569,2.35750461373
3179,23.2975699039,-21.3520718342,4,3179,8.04410334896,794,169.160777512,0.18278410331
3183,23.5074341624,-21.3656996436,4,3183,8.349974321,795,90.3973505506,0.0159725279375
3187,25.0464170921,-21.2885062566,4,3187,8.23806614433,796,334.673152124,0.823932220762
3191,21.7990971072,-21.3388828965,4,3191,8.02835766527,797,264.903688242,0.0913085971722
3195,24.8292334945,-21.6690675416,4,3195,8.28425761461,798,190.00688531,9.27324852951
3199,21.843968969,-21.2539329045,4,3199,8.38926794342,799,209.890922203,0.234401301125
3203,21.7731686771,-21.3186688438,4,3203,8.24196324763,800,148.636827743,0.862139575079
3207,25.0570814287,-21.5922847589,4,3207,8.12743325974,801,286.256358358,0.262979242634
3211,20.8366597525,-21.4026927648,4,3211,8.28767117816,802,237.609962724,0.444670030822
3215,25.6119274664,-21.4740627211,4,3215,8.15625070811,803,206.837721898,0.0103615163695
3219,24.1203147432,-21.6854781365,4,3219,8.17732018424,804,48.518157707,0.0221627615499
3223,23.3730378805,-21.2986049338,4,3223,8.37311803888,805,89.4759351166,1.31243899941
3227,21.7819662911,-21.5267746842,4,3227,8.36028238438,806,133.155059681,6.10986828817
3231,24.1212787466,-21.3842773219,4,3231,8.18325424302,807,125.518994611,9.34181227121
3235,25.0645474384,-21.2883618824,4,3235,8.00647228898,808,37.3593212322,8.38696992652
3239,24.154935757,-21.2346926009,4,3239,8.13770426893,809,343.733761554,0.110063682102
3243,24.9653390373,-21.4367203276,4,3243,8.10782333365,810,147.157679245,0.0194853410202
3247,23.5030787436,-21.4759476732,4,3247,8.05528481813,811,219.676872042,1.02542139787
3251,22.239957859,-21.6951300142,4,3251,8.19188252116,812,331.542628482,0.0335338030688
3255,22.8000367576,-21.6434736617,4,3255,7.93733126139,813,170.613128089,0.0476082699733
3259,22.3826391863,-21.3365811367,4,3259,7.94775362311,814,113.531525758,1.23437429255
3263,24.005041912,-21.6085418843,4,3263,8.37500297659,815,348.296650292,0.638578284479
3267,25.8371175057,-21.4376743721,4,3267,8.36790864631,816,320.289973547,7.47922352668
3271,25.0742151311,-21.6169237064,4,3271,8.08002015671,817,281.969466451,0.369257797638
3275,21.2135728871,-21.3032589744,4,3275,8.38384492388,818,316.344418499,0.309911586714
3279,22.9947994001,-21.5948530173,4,3279,8.24904937467,819,175.85648345,0.260344632917
3283,25.4576352864,-21.3146636874,4,3283,8.35216248368,820,313.409477613,0.267167024569
3287,25.9958720482,-21.4777360827,4,3287,8.05590968807,821,326.460663798,0.035181053038
3291,25.7271351633,-21.3245740092,4,3291,8.30955708116,822,154.686417381,7.60356446851
3295,20.507821011,-21.5204287817,4,3295,8.19247680599,823,72.7294953133,0.206935962625
3299,21.644153253,-21.2175129859,4,3299,8.31090469817,824,102.360033059,0.0421790175072
3303,24.3525489682,-21.4486554403,4,3303,7.93391050825,825,179.603106341,0.0313279117688
3307,20.0430429652,-21.4979018573,4,3307,8.06868085355,826,344.123478186,14.0549564688
3311,24.290060943,-21.4899969411,4,3311,8.10578861341,827,65.1700071713,11.1637767849
3315,20.1872071236,-21.5479001046,4,3315,8.29134281101,828,344.008317644,0.0764676767128
3319,21.0035705094,-21.3637739449,4,3319,8.01146671286,829,26.1950304742,1.89493082477
3323,24.272213753,-21.6141121713,4,3323,7.89473460475,830,341.765254452,12.7206212841
3327,25.6554171866,-21.6228783276,4,3327,8.08436114471,831,66.8996075172,0.330896410344
3331,20.2005895617,-21.2181482747,4,3331,8.35079304274,832,145.740884271,0.0167845580954
3335,20.3345826558,-21.5936760561,4,3335,7.96932508156,833,24.5674355289,13.0449187903
3339,23.442526038,-21.2936595106,4,3339,8.2632987857,834,147.640518171,7.91692436463
3343,23.3458181568,-21.6626048682,4,3343,8.36335372255,835,264.581568956,16.1821725742
3347,25.3321981996,-21.4023142604,4,3347,8.01506454113,836,126.039610223,2.16810256649
3351,25.2397049955,-21.6473600972,4,3351,7.96873210712,837,277.28481729,0.387444390943
3355,24.3845866319,-21.519713208,4,3355,8.0613480695,838,161.976389028,0.743644490778
3359,24.0736581592,-21.5374236039,4,3359,8.03551556532,839,262.019081125,18.2830074888
3363,24.8879563657,-21.3942381905,4,3363,8.02238204904,840,193.983037067,11.461002682
3367,25.0851808805,-21.6980272306,4,3367,8.12675276215,841,185.102854775,1.94115791994
3371,24.5283456377,-21.5643241243,4,3371,8.17426090013,842,331.034445519,22.3172940607
3375,21.2289397104,-21.317804732,4,3375,7.89478992044,843,42.8279935382,8.67684649848
3379,23.4122268995,-21.3207288552,4,3379,8.3116600261,844,245.557538444,0.654896392561
3383,22.1609859661,-21.3052082435,4,3383,7.9579693993,845,224.925933072,0.264514748851
3387,23.7336223721,-21.4114516606,4,3387,8.2717584409,846,12.0977583494,2.16411573837
3391,25.8810685904,-21.322838741,4,3391,7.93127124132,847,32.8795284108,0.247497757858
3395,24.7951159131,-21.4827385096,4,3395,8.27181126265,848,244.185130232,0.626728350171
3399,25.565498777,-21.5423247712,4,3399,8.07170159289,849,71.4785641787,0.0619264929025
3403,22.2450892563,-21.2940209267,4,3403,8.0106782344,850,149.423321792,0.890414290972
3407,23.5103425348,-21.5016171948,4,3407,8.26947401452,851,331.341267473,0.723651920388
3411,20.7908041025,-21.6320284957,4,3411,7.91555745043,852,143.955783819,11.454007781
3415,20.0026677101,-21.2224346096,4,3415,8.11542424994,853,357.62613517,4.08834923094
3419,24.2449554519,-21.635706768,4,3419,8.34041865476,854,53.0578156751,0.0382309482053
3423,21.1578489896,-21.3174060573,4,3423,8.34251259028,855,216.447022595,5.53126722249
3427,25.4218593391,-21.5956111741,4,3427,8.12444528033,856,68.6026981726,0.050008996755
3431,21.9175804466,-21.2707762102,4,3431,8.30549899939,857,139.276895115,0.12200491141
3435,20.883200171,-21.3902777543,4,3435,8.22112409247,858,219.736756178,14.4474008639
3439,25.6563311609,-21.2277481228,4,3439,8.02079903438,859,100.384468707,1.26674689977
3443,21.1455365848,-21.3988326619,4,3443,8.06841613336,860,237.899697533,2.69015222498
3447,25.3782411435,-21.2789195017,4,3447,8.35381401104,861,42.4267761209,0.0240658850977
3451,20.867134083,-21.4550240899,4,3451,8.32559156625,862,208.158436162,24.3800270972
3455,22.6302373747,-21.2549048808,4,3455,8.36880959342,863,227.407352363,0.0256157483329
3459,25.1712702004,-21.4951607509,4,3459,8.00033913757,864,120.841378433,1.98540540397
3463,25.1238736322,-21.2358285538,4,3463,7.96543083655,865,29.8452657966,0.0102947918811
3467,24.2627707372,-21.376830948,4,3467,7.95158925707,866,183.84591218,0.0881360332879
3471,25.4933707307,-21.2397421071,4,3471,8.12911460657,867,17.5611694716,0.539484024193
3475,24.7708624554,-21.6785462577,4,3475,8.01871410953,868,73.2712985758,0.041150661248
3479,24.8349089078,-21.5174826411,4,3479,8.36362377015,869,6.64660727913,1.59693642175
3483,22.6603784051,-21.2497856924,4,3483,8.13437319888,870,209.951827248,4.98982098114
3487,23.7554019565,-21.567157482,4,3487,8.24870159462,871,211.518195491,8.05527094427
3491,25.593517188,-21.4209538665,4,3491,8.38941081484,872,79.885263078,29.0268800013
3495,20.9806102461,-21.4901595078,4,3495,8.10755351454,873,142.895720505,0.569562249474
3499,24.4944452165,-21.6950021966,4,3499,7.90075242155,874,356.940578716,0.0798756773512
3503,22.4324038959,-21.6793977267,4,3503,7.89757326761,875,290.929445639,0.247754838067
3507,23.4309645299,-21.4548641153,4,3507,8.12583406123,876,146.641506448,0.0666091489724
3511,20.5145545877,-21.5111176521,4,3511,8.20799660194,877,195.647922221,4.18389943125
3515,23.719796116,-21.256154018,4,3515,7.94277154851,878,136.040251962,0.0121616487943
3519,24.9229572656,-21.5370755289,4,3519,7.99642729309,879,191.449736328,13.6650280443
3523,22.8503990323,-21.6215225005,4,3523,8.257396062,880,260.027822211,1.65240492269
3527,25.7970299441,-21.6405115977,4,3527,8.24722506731,881,329.639518241,3.01689000326
3531,23.459760441,-21.4943252898,4,3531,8.37023475465,882,61.7951678136,0.341852651818
3535,21.923931254,-21.2075387619,4,3535,8.25560579724,883,135.327108793,0.333310455613
3539,24.0764733811,-21.2512759141,4,3539,8.31002402215,884,280.641154715,0.0173166255865
3543,25.0617005555,-21.4327131798,4,3543,8.1873381686,885,302.099418087,1.55441635016
3547,24.5319817412,-21.4402752774,4,3547,8.23097237087,886,224.060451627,0.130468298524
3551,20.6071081312,-21.3894820125,4,3551,8.24536690845,887,182.91214907,0.160391074773
3555,21.97243457,-21.3284223213,4,3555,7.97782041173,888,28.0235312371,0.0716802735403
3559,25.30535812,-21.6719554265,4,3559,8.0809399951,889,112.926300306,0.0466785314148
3563,25.292207171,-21.2309365902,4,3563,8.08932723494,890,188.724009135,0.241814521794
3567,20.3752364025,-21.2624622382,4,3567,8.08354857755,891,184.068330096,0.0890579084265
3571,21.042324928,-21.4625862641,4,3571,7.97928295116,892,137.974053032,23.2006205049
3575,22.1263650349,-21.5304446595,4,3575,8.10356628845,893,22.1529654612,7.96663724088
3579,21.1837146803,-21.4348295292,4,3579,8.25899825795,894,280.140050503,0.202553109481
3583,23.728051373,-21.4480650726,4,3583,8.38506727641,895,46.121548652,0.0409694861629
3587,25.0146996301,-21.541188034,4,3587,7.92441755343,896,95.1557218191,0.0263673568616
3591,20.194200018,-21.6376068953,4,3591,8.31622421945,897,283.445686505,0.0219084057253
3595,25.1755488206,-21.3369692842,4,3595,8.28274650028,898,39.2093829996,1.88890778477
3599,20.3852961281,-21.2549911993,4,3599,8.12965067477,899,148.41481838,0.081186470102
3603,24.6796304183,-21.3750095288,4,3603,8.03877366803,900,289.444194317,0.0444217091215
3607,22.4406095714,-21.5548536503,4,3607,8.13174033283,901,349.396609358,0.374833494774
3611,22.6714071335,-21.4819234278,4,3611,8.08634896937,902,252.371560208,1.25540313203
3615,22.1343735901,-21.6061124266,4,3615,8.33986440133,903,4.84225935803,0.0678137699338
3619,22.3859275649,-21.2312624839,4,3619,8.03014599229,904,55.7734803906,0.978165183955
3623,25.2854859591,-21.5770165936,4,3623,7.93883027771,905,303.241247721,10.9327839413
3627,21.9696769323,-21.5164013142,4,3627,8.14018971376,906,105.940775303,29.6057671412
3631,24.0592087902,-21.3764920362,4,3631,7.9797843988,907,333.160668193,3.97590088563
3635,24.3721266334,-21.3316834887,4,3635,8.00577703896,908,330.909371483,0.292672556417
3639,21.9228356283,-21.474427407,4,3639,8.2388893332,909,302.364201008,0.10369711426
3643,23.1226195498,-21.6311923479,4,3643,8.33259556884,910,88.6537985882,0.0295078503288
3647,20.6593620106,-21.4950422262,4,3647,8.33812756216,911,190.092643711,0.324720759206
3651,24.7914858069,-21.2917424619,4,3651,8.3008271591,912,359.886343912,29.2073267839
3655,22.6713289843,-21.5600990672,4,3655,8.28349998585,913,109.023819217,0.226214760858
3659,23.20575177,-21.4959771857,4,3659,8.30006186862,914,356.894423083,16.9293435319
3663,20.7966345695,-21.5631755534,4,3663,8.05309820866,915,9.18334957854,3.25937274746
3667,24.314897483,-21.511902479,4,3667,8.20026560992,916,92.5793498203,13.3311581899
3671,23.8958156492,-21.532060524,4,3671,7.98093683411,917,47.9846996972,0.830868625116
3675,25.4169743872,-21.4607926137,4,3675,8.31632648324,918,47.5368601269,0.0201443050588
3679,23.5320312521,-21.2854582317,4,3679,8.36888453966,919,206.260589631,0.149592240462
3683,25.9016606331,-21.2920297582,4,3683,8.01643364126,920,296.839279838,1.19447859965
3687,25.8159376171,-21.6136723794,4,3687,7.92470920335,921,119.313818364,0.0612939100816
3691,23.9590297192,-21.5813190605,4,3691,8.25484865563,922,54.1860749083,0.825142097217
3695,22.717555836,-21.5281319578,4,3695,8.34852704853,923,269.631359356,0.332550559392
3699,24.9162420121,-21.3597562028,4,3699,8.31230275819,924,4.62633330019,2.26598538385
3703,24.2129481104,-21.3320140953,4,3703,7.89448320694,925,175.493453063,8.10107559716
3707,23.2306943999,-21.3321353566,4,3707,8.10550060569,926,27.7057867639,0.267083422507
3711,24.1240301621,-21.5919256632,4,3711,8.0877076369,927,32.8014181657,0.0273577027017
3715,25.4347634771,-21.5884307152,4,3715,8.10073292857,928,50.6841676953,0.166025115232
3719,23.4356101684,-21.2062465191,4,3719,7.96012946084,929,296.233528637,0.10433190673
3723,22.2504312325,-21.4059824155,4,3723,8.2706236186,930,322.555813747,0.0216824912052
3727,23.8552863556,-21.3191053782,4,3727,8.23634671367,931,345.315388031,0.478530731438
3731,23.577521111,-21.5916633686,4,3731,8.1998074684,932,58.2504477827,29.1352907859
3735,21.7494153997,-21.3905292482,4,3735,8.35447797304,933,7.14310265283,0.0909337122645
